ID,Title,Label
3189,"Các anh chị học khoa du lịch cho em hỏi có anh chị nào ở bên trâu quỳ gia lâm không ạ 
nếu có thì anh chị chỉ giúp em xem đi xe bus nhưng tuyến nào thì đến được chỗ học 
mặc dù em biết bến xe cách 1km nhưng thôi đi bộ cho dẻo chân ạ hì",Normal
3190,"e rất muốn học guitar nhưng không biết CLB guitar của khoa mình có dạy cơ bản ko ạ hì hì (vì e chưa biết gì về guitar cả) 
Anh (chị) có thể cho e biết CLB hoạt động tg nào và muốn đăng kí tham gia thì e đăng kí ở đâu ạ",Normal
3191,HOU nhà mình ai là VCASS thì bơi hết vô đây cho anh nào. Ai dám nói con trai không được là fan Kpop chứ.,Normal
3192,Trường mình có thường xuyên tổ chức và tham gia các hoạt động cho sinh viên như SIFE và AIESEC ko ạ. Nếu có thì e muốn 1 slot ạ,Normal
3193,"có anh chị hay bạn nào nhà gần khu chân cầu vĩnh tuy, times city mà học khoa du lịch k cho em làm quen vs ạ, tiện lúc đi học có j đi cùng luôn cho vui chứ địa điểm học xa nhà quá đi 1 mình cũng buồn",Normal
3194,"Những ai đỗ quản trị du lịch khách sạn vào đây điểm danh cái nhỉ 
Tiện thể làm quen luôn",Normal
3195,"Em muốn biết thời gian biểu của Khoa Kinh Tế Quản trị kinh doanh ạ? 
cụ thể về h học ý ạ, để e sắp xếp h làm thêm ạ",Normal
3196,e năm nay đỗ khoa cntt của trường nhưng đợi mãi không thấy giấy báo. e muốn hỏi giấy báo được gửi về nhà hay về trường c3 vậy ạ? thời gian nhập học nv1 là bao giờ ạ?,Normal
3197,"Em đang thực tập ở một công ty truyền thông và cảm giác như bị cuốn vào deadline liên tục, công việc lúc nào cũng chất đống. Lịch học trên trường vẫn còn mà bên công ty cũng không giảm bớt workload. Không biết có ai gặp tình huống giống em không và làm sao để cân bằng giữa việc học và thực tập ạ?",Normal
3198,Em đang học năm cuối và chuẩn bị làm khóa luận tốt nghiệp nhưng thật sự không biết bắt đầu từ đâu. Có quá nhiều chủ đề hay nhưng em không chắc cái nào phù hợp với mình nhất. Ai có kinh nghiệm chọn đề tài hoặc có cách nào để tìm ra hướng đi đúng không ạ?,Normal
3199,"Em mới vào trường và thấy nhiều bạn đã đi làm thêm, có người làm ở quán cafe, có người làm gia sư. Em cũng muốn đi làm để có thêm kinh nghiệm nhưng sợ ảnh hưởng đến việc học. Không biết có anh chị nào đã từng trải qua giai đoạn này có thể cho em lời khuyên không?",Normal
3200,"Em cảm giác học online rất khó tiếp thu, đặc biệt là với những môn có nhiều lý thuyết phức tạp. Học xong mà cứ như chưa học gì cả, đến khi thi thì lại lo lắng. Không biết có ai có mẹo nào giúp học online hiệu quả hơn không ạ?",Normal
3201,"Hồi mới vào trường em tiêu tiền vô tội vạ, đến cuối tháng lúc nào cũng hết tiền. Bây giờ em muốn học cách quản lý chi tiêu nhưng không biết bắt đầu từ đâu. Có ai có tips gì hay ho để tiết kiệm mà vẫn đủ sống không ạ?",Normal
3202,"Em muốn xin thực tập ở các công ty lớn như VinGroup, FPT, hoặc Unilever nhưng không biết bắt đầu từ đâu. Hồ sơ, CV có cần yêu cầu gì đặc biệt không mọi người?",Normal
3203,"Em chuẩn bị lên Hà Nội học và đang phân vân giữa việc thuê trọ hay ở ký túc xá. Ở trọ thì thoải mái nhưng tốn kém, còn ký túc xá thì giá rẻ nhưng có thể hơi bất tiện. Mọi người có lời khuyên gì không?",Normal
3204,Em muốn tạo mối quan hệ tốt với giảng viên để có cơ hội thực tập hoặc nhận được thư giới thiệu sau này. Có ai có kinh nghiệm gì không ạ?,Normal
3205,Em thấy có nhiều suất học bổng nhưng không biết quy trình xin như thế nào. Ai đã từng nhận học bổng có thể chia sẻ kinh nghiệm không?,Normal
3206,"Từ hum qua,t đã mất tin tưởng vào m rồi bạn ạ, m coi trọng ny hơn tình bạn, t k rảnh để nge m chỉ dẫn đâu, rất may hôm qua t đã k bỏ về, nếu k thì chuyện còn to tát hơn, cũng may t vẫn nhịn, nhưng m đã làm t buồn lắm, thật sự buồn.",Normal
3207,"Lên confession mà toàn thấy thổ lộ chuyện yêu đương, thích bạn nọ bạn kia.... hĩ hĩ... mình chưa có ny chẳng biết có vớ đc anh nào tử tế ở các khoa khác không nữa =))))))) trộ ôi.... nghe mà buồn tê tái hết cả lòng. ai cũng thích bạn nọ bạn kia mà mình chả có ma nào tọ tình =)) ai tọ tinh với mềnh đuê",Normal
3208,"Cho em hỏi là học ở feit của trường có phải thực hành bằng laptop nhiều ko ạ. Hiện giờ em đang rất lo lắng vì bamẹ ko mua lap cho em, nếu phải dùng máy để học + lấy tài liệu nhiều với tình trạng này thì em toi mất",Normal
3209,"Các anh chị ơi cho em hỏi 1 câu, mình có được lên phòng đào tạo hay tuyển sinh của trường để lấy giấy chứng nhận kết quả thi không ạ? Em sợ trường gửi về muộn quá, nghe một số người nói là 25,26 tháng 8 mới có, thế thì không kịp nộp nv2 mất.",Normal
3210,mình là 1bboy của HOU mình học khoa điện tử muốn hỏi trường mình có nhóm nhảy hiphop chình thức nào ko vậy nếu có cho mình tham gia với,Normal
3211,"Cho em hỏi: nếu ngành em thi không đủ điểm để đỗ mà ngành khác có thể và vẫn thiếu chỉ tiêu, em muốn chuyển điểm có được không ak? 
Thực sự em không nghĩ năm nay lấy điểm cao thế. Buồn quá!",Normal
3212,Các anh chị có ai học khoa kinh tế cho e hỏi chút ?.Hiện tại 3 năm.học e đang được tbm là 7.7.Vậy e có thể cố gắng được bằng giỏi ko ạ..đk được bằng giỏi của khoa mình là gì và thực tập vs bảo vệ lấy bao nhiêu trình ạ,Normal
3213,Các anh chị FEIT cho e hỏi có ai biết phòng trọ ở gần khoa mình mà giá cả hợp lí không ạ? hay là có chị nào có nhu cầu tìm người ở ghép không cho em đăng kí với. trường mình lâu có giấy báo quá e sợ đến lúc nhập học thì hết mất phòng rồi ạ,Normal
3214,"Jen Lùn mau ra HN để a khủng bố ;)) Hàng ngày thỉnh thoảng chém gió với em vui phết. Anh thích cái tính ngang ngang,bựa bựa của em rồi đấy nhưng anh nghĩ cũng chỉ là anh hùng bàn phím như anh thôi nhỉ 😃 Hẹn gặp em một ngày không xa ở Hà Nội",Normal
3215,"E biết chị k có thiện cảm với e, nhưng kệ dù sao thì t.c của e vẫn thế. sắp tới chuyển khoa r, nhưng hình như khóa chị k chuyển, e càng ít cơ hội nhìn thấy chị hơn. sẽ nhớ chị nhiều lắm đấy",Normal
3216,"Sao các anh chị có vẻ choáng khi thấy bọn em chưa biết đỗ hay ko mà toàn hỏi về trai xinh , gái đẹp trườg mình thế ạ ;)) 
Toàn 1 lũ FA cả, mà đại học nó lại mở ra 1 chân trời mới đầy cơ hội nên phải tìm hiểu trc đấy ạ =))",Normal
3217,"Tại sao toàn FOT viết cfs nhỉ????? FBF chẳng thấy tin tức gì. Các tiền bối FBF cfs đi cho 95er bọn em hào hứng tí tị ti :)) . Các tiền bối chia sẻ về thầy cổ, bạn bè, đặc biệt là TRAI ĐẸP nữa nhé",Normal
3218,"Nói chung là bạn vui lòng bớt thắc mắc những chuyện nhỏ,kiểu nội quy, quy định, lịch học vân vân, những chuyện đã giải thích đi giải thích lại được k?",Normal
3219,"Mình đang ở trọ gần khoa du lịch, cách có 700m thôi và đi bộ đi học rất dễ dàng. Sang tháng sau mình chuyển qua chỗ khác nên nhờ ad đăng cái này giúp mình vì chắc bh cũng nhiều bạn đang có nhu cầu tìm phòng",Normal
3220,nhà mình có nhà cho thuê 40m2 nhà 2 tầng.tầng 1 có bếp và phòg khách wc.tầg 2 có 2 phòng ngủ.các bạn có thể thuê ở chung vs nhau ấm cúng lắm nhé,Normal
3221,"9 tháng với bao nhiêu buồn vui lẫn lộn, những sóng gió, những chông gai, đã có những lúc mệt mỏi, đã có những lúc buông xuôi! Nhưng những người yêu nhau luôn biết tìm về với nhau. Chúng ta là 黎家幸福， phaỉ không GMM",Normal
3222,"Những dòng chữ viết vội trong giờ làm việc, những suy nghĩ vụt qua đầu luôn bị cắt ngang vì ...sợ Sếp bắt gặp 😛 những cảm xúc dâng trào trong tiết trời mưa bão... 
Tất cả gói gọn lại bởi 1 câu thôi, nhiều nhưng không bao giờ nhàm: 
Anh yêu em ! Lê Thị Hà Trang!",Normal
3223,Tại sao các khoa trường mình không thuê địa điểm ở quận Hoàn Kiếm- quận Hai Bà Trưng- quận Tây Hồ- quận Đống Đa để tiện cho việc đi lại của sv ạ :<,Normal
3224,Mình có một băn khoăn to đùng là tại sao khoa du lịch trường Đại học MỞ của mình ko MỞ thêm ngành đào tạo NGHỆ THUẬT CHẾ BIẾN MÓN ĂN nhỉ ????,Normal
3225,"Trường mình có nhiều bạn trong nam không ạ? 
Ra Bắc học lở mà chỉ có 1 mình mình nói giọng trong nam thì wê lắm.",Normal
3226,"Em là 1 2000er vừa thi đh xong nhưng kết quả không khả quan lắm, em định đăng kí nguyện vọng 2 vào Khoa luật của trường mình nhưng cũng hơi phân vân. 
Có anh chị nào cũng học khoa luật của trường cho e ý kiến với ạ. Em cảm ơn :))",Normal
3227,cho mình hỏi năm sau có pạn nào thi lại vào khoa du lịch của trường mình k.,Normal
3228,"Các tiền bối khoa du lịch cho e hỏi là với những môn khi thi đc mang tài liệu vào thì tài liệu đấy có bao gồm vở k hay chỉ sách thôi ạ, vs cả e photo giáo trình chứ k mua ở khoa thì lúc thi có đc cầm vào k ạ . e cảm ơn ạ",Normal
3229,E học tcnh. K biết mac vs phap luat thi kiểu j đây. Chả học hành j nổi 2 môn này. Ai có bí quyết j học dk hay phao dk chỉ e vs :(((((,Normal
3230,Các anh chị khoa FOE có thể chia sẻ kinh nghiệm học để không phải học lại với sinh viên năm nhất như bọn e được không ạ?tháng sau thi học kì mà e chả biết phải ôn dư lào?môn CSVHVN và TVTH có đề cương không hả ac?,Normal
3231,"Hôm đi chương trình: tuần văn hóa du lịk biển đảo vn thấy một cô bé nhỏ nhỏ xinh mà ngồi chăm chú xem chả nc. A chỉ muốn nói e đáng yêu dã man con ngan ý, e hiền bk21 ạ",Normal
3232,"Em là sv năm nhất khoa công nghệ sinh học. Tình hình là em rất lo phải học lại môn hóa đại cương 😭😭😭 
Các anh chị cho em hỏi học lại có cơ hội lấy bằng giỏi không ạ? Và như thế nào thì đủ tiêu chuẩn nhận bằng giỏi ạ",Normal
3233,"Các anh chị khóa trước fot cho e hỏi thi pháp luật đại cương có đc mang vở hay sách photo vào k hay chỉ đc mang sách thôi ạ 
",Normal
3234,"Cho em hỏi là con trai mà viết Nhật Kí 
có sao ko ạ 
Em ở cùng 1 thằng , mà thằng này nó 
hơi trầm tính , ko game , ko gái , học 
thì giỏi nhưng cứ kiểu dell gì ấy . 
Nhưng được cái nó chăm làm việc 
nhà , nấu cơm nên em với nó ở chung 
cũng ngót 1 năm nay rồi",Normal
3235,"E đang có nguy cơ học lại mô toán cc. hix 🙁. Các anh chị khóa trên , nhất là các anh chị đã tốt nghiệp khoa du lịch có thể cho em biết là học lại 1 môn thì có ảnh hưởng gì đến bằng tốt nghiệp không ạ? Yêu cầu để tốt nghiệp loại giỏi là gì ạ? Nếu e thi lại điểm cao hơn thì lúc tính điểm tb thì lấy điểm nào ạ? Các anh chị giúp e vs. E đang rất hoang mang và lo lắng!",Normal
3236,em chỉ muốn được ngắm hết tất cả các chị xinh đẹp của lớp A1K19 thôi ạ. Không biết các anh chị có thể tag hết fb các chị lớp A1K19 cho em được làm quen không ạ? Đồng thời em muốn tìm một chị cực kì xinh ở lớp anh chị luôn :x Hút hồn người ta ngay từ lần đầu chị ơiiiii,Normal
3237,"có nên chia tay một người vì người đó là bồi bàn, tốt nghiệp cao đẳng, nghề nghiệp không ổn định? :3 tương lai k có? :3",Normal
3238,"sắp đến giới hạn rồi, cứ hễ nhìn thấy cậu là tớ lại bối rối lắm. tớ định cứ im lìm đi để mất (không mất thì nhờn) cái cảm giác đấy đi, nhưng có lẽ tớ sẽ nói luôn tình cảm của tớ dù cho cũng đoán sẽ bị từ chối, cái cảm giác hiện tại nó khó chịu quá, nói ra chắc sẽ thoải mái hơn.",Normal
3239,"Cần tìm 1 bạn nam khoa Tiếng Anh hoặc CNSH ở trọ cùng. 
Phòng rộng rãi. Có gác xép và khép kín. 
Giá 1tr6. Điện 3k/số. Nước 50k dùng tẹt. Gần chợ. Đi lại thuận tiện. ( Bến xe bus trước cửa)",Normal
3240,"hân gửi bạn Nam học lớp Ak19. FOT.HOU ( hình như bạn tên Giới cái này tớ k chắc và cũng k biết b học lớp nào ) 
chỉ biết tớ gặp bạn ở lớp học lại kinh tế vĩ mô thôi. cậu có dáng người cao ráo,mập mập,dễ thương. tóc ngắn mà lại cười siêu thương í :)) 
chắc là cậu có người yêu rồi,và cũng chắc chả bh để ý tới đứa như tớ 🙁 nhưng mà vẫn muốn nói là tớ thích nhìn c cực ý chàng trai trẻ à",Normal
3241,"để k mất nhiều lần đăng em xin gộp nhiều cfs trong 1 lần luôn :))) 
#1: sau hội diễn văn nghệ qua, em bị thích chị Thảo My A2K19 quá. chị ý xinh mà còn hát hay. hay dã man luôn ý. em thích chị ý lắm luôn dù em là con gái. nếu đc vote 2 ng thì chắc chắn em sẽ vote cho chị",Normal
3242,"bạn có fb Oanh Trần 
Lúc đầu bạn khá ít nói, lầm lì trong lớp. Bây h thì bạn biến thành 1 con ng khác!!! Xin cho hỏi bí quyết của bạn là gì vậy? 
",Normal
